captured_at,game_id,book,market,line,price,open_line,open_price,status,last_seen_at,other_price
2026-09-26T13:52:44+00:00,401868188,DraftKings,margin,25.500,-110.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-110.000
2026-09-26T14:07:41+00:00,401868188,DraftKings,margin,25.500,-105.000,23.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401868188,DraftKings,total,50.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401868188,DraftKings,total,50.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401868188,DraftKings,total,52.500,-105.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401868188,DraftKings,total,53.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-105.000
2026-09-26T13:52:44+00:00,401868188,DraftKings,total,54.500,-108.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-112.000
2026-09-26T14:07:41+00:00,401868188,DraftKings,total,54.500,-112.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-22T17:45:06+00:00,401869931,DraftKings,margin,6.000,-110.000,5.500,-105.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-23T19:53:37+00:00,401869931,DraftKings,margin,6.000,-112.000,5.500,-105.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T12:13:44+00:00,401869931,DraftKings,margin,6.500,-108.000,5.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401869931,DraftKings,margin,6.500,-108.000,5.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401869931,DraftKings,total,52.500,-112.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401869931,DraftKings,total,52.500,-112.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-108.000
2026-09-26T13:24:25+00:00,401869931,DraftKings,total,53.500,-105.000,53.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T01:15:40+00:00,401869941,DraftKings,margin,-2.500,-108.000,1.500,-110.000,STATUS_SCHEDULED,2026-09-24T12:13:44+00:00,
2026-09-24T12:38:11+00:00,401869941,DraftKings,margin,-2.500,-110.000,1.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:09+00:00,
2026-09-24T21:09:53+00:00,401869941,DraftKings,margin,-2.500,-115.000,1.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-22T17:45:06+00:00,401869941,DraftKings,total,50.500,-118.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-24T12:13:44+00:00,401869941,DraftKings,total,50.500,-105.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401869941,DraftKings,total,49.500,-112.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T18:17:56+00:00,
2026-09-24T19:14:09+00:00,401869941,DraftKings,total,49.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T21:09:53+00:00,
2026-09-24T21:46:26+00:00,401869941,DraftKings,total,49.500,-112.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-23T02:42:24+00:00,401869961,DraftKings,margin,-6.000,-110.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-23T19:53:37+00:00,401869961,DraftKings,margin,-6.000,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401869961,DraftKings,margin,-6.000,-108.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401869961,DraftKings,margin,-6.000,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401869961,DraftKings,margin,-6.000,-112.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:04+00:00,401869961,DraftKings,margin,-6.000,-108.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401869961,DraftKings,margin,-6.000,-110.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-26T00:43:54+00:00,-110.000
2026-09-26T01:07:40+00:00,401869961,DraftKings,margin,-6.000,-108.000,-4.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401869961,DraftKings,total,44.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401869961,DraftKings,total,44.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-105.000
2026-09-25T13:15:51+00:00,401869961,DraftKings,total,44.500,-108.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401869961,DraftKings,total,44.500,-102.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-118.000
2026-09-26T00:43:54+00:00,401869961,DraftKings,total,44.500,-108.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T01:22:43+00:00,-112.000
2026-09-26T01:37:38+00:00,401869961,DraftKings,total,44.500,-112.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-108.000
2026-09-26T13:24:25+00:00,401869961,DraftKings,total,43.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:44+00:00,401870745,DraftKings,margin,38.500,-110.000,38.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401870745,DraftKings,margin,40.500,-110.000,38.500,-110.000,STATUS_SCHEDULED,2026-09-24T21:09:53+00:00,
2026-09-24T21:46:26+00:00,401870745,DraftKings,margin,40.500,-118.000,38.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401870745,DraftKings,margin,40.500,-110.000,38.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401870745,DraftKings,total,56.500,-110.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401870745,DraftKings,total,58.500,-110.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401870745,DraftKings,total,58.500,-110.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-110.000
2026-09-25T13:15:51+00:00,401870745,DraftKings,total,57.500,-102.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-118.000
2026-09-25T18:25:20+00:00,401870745,DraftKings,total,56.500,-110.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-110.000
2026-09-25T23:25:34+00:00,401870745,DraftKings,total,58.500,-105.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:24:25+00:00,-115.000
2026-09-26T13:37:37+00:00,401870745,DraftKings,total,58.500,-112.000,56.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401871048,DraftKings,margin,7.000,-112.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401871048,DraftKings,margin,7.000,-112.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-108.000
2026-09-26T13:24:25+00:00,401871048,DraftKings,margin,7.500,-102.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:44+00:00,401871048,DraftKings,total,51.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401871048,DraftKings,total,51.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T01:15:41+00:00,401872948,DraftKings,margin,5.500,-105.000,7.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:41+00:00,
2026-09-24T12:13:45+00:00,401872948,DraftKings,margin,4.500,-115.000,7.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:10+00:00,
2026-09-24T21:09:54+00:00,401872948,DraftKings,margin,5.500,-105.000,7.500,-110.000,STATUS_SCHEDULED,2026-09-24T21:46:27+00:00,
2026-09-24T22:45:28+00:00,401872948,DraftKings,margin,4.500,-112.000,7.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-24T12:13:45+00:00,401872948,DraftKings,total,42.500,-118.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:10+00:00,
2026-09-24T21:09:54+00:00,401872948,DraftKings,total,43.500,-102.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-24T12:13:45+00:00,401872949,DraftKings,margin,-2.500,100.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-24T13:26:46+00:00,
2026-09-24T13:50:25+00:00,401872949,DraftKings,margin,-3.000,-118.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872949,DraftKings,margin,-2.500,-102.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872949,DraftKings,margin,-2.500,-102.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-118.000
2026-09-25T23:25:34+00:00,401872949,DraftKings,margin,-2.500,-105.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-26T00:43:54+00:00,-115.000
2026-09-26T01:07:41+00:00,401872949,DraftKings,margin,-2.500,-108.000,-1.500,-115.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:45+00:00,401872949,DraftKings,total,42.500,-108.000,39.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872949,DraftKings,total,42.500,-108.000,39.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401872949,DraftKings,total,42.500,-110.000,39.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:45+00:00,401872950,DraftKings,margin,-3.500,-105.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872950,DraftKings,margin,-3.500,-105.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-115.000
2026-09-25T13:15:52+00:00,401872950,DraftKings,margin,-3.500,-110.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:05+00:00,401872950,DraftKings,margin,-3.000,-102.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-118.000
2026-09-25T23:25:34+00:00,401872950,DraftKings,margin,-3.500,-115.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-105.000
2026-09-26T00:43:55+00:00,401872950,DraftKings,margin,-3.500,-112.000,-1.500,-120.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:45+00:00,401872950,DraftKings,total,42.500,-110.000,47.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872950,DraftKings,total,42.500,-110.000,47.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:05+00:00,401872950,DraftKings,total,42.500,-108.000,47.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401872950,DraftKings,total,42.500,-112.000,47.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:45+00:00,401872951,DraftKings,margin,-2.500,-105.000,-1.500,-105.000,STATUS_SCHEDULED,2026-09-24T12:38:12+00:00,
2026-09-24T13:05:23+00:00,401872951,DraftKings,margin,-2.500,-110.000,-1.500,-105.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872951,DraftKings,margin,-1.500,-102.000,-1.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872951,DraftKings,margin,-1.500,-102.000,-1.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:45+00:00,401872951,DraftKings,total,42.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872951,DraftKings,total,42.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-108.000
2026-09-26T00:43:55+00:00,401872951,DraftKings,total,42.500,-118.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-24T01:15:41+00:00,401872952,DraftKings,margin,-11.500,-112.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-24T01:15:41+00:00,
2026-09-24T12:13:45+00:00,401872952,DraftKings,margin,-10.500,-105.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872952,DraftKings,margin,-11.500,-115.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-24T18:17:58+00:00,
2026-09-24T19:14:10+00:00,401872952,DraftKings,margin,-10.500,-108.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872952,DraftKings,margin,-10.500,-108.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-112.000
2026-09-26T00:43:55+00:00,401872952,DraftKings,margin,-10.000,-105.000,-7.000,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:45+00:00,401872952,DraftKings,total,46.500,-105.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872952,DraftKings,total,45.500,-115.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872952,DraftKings,total,45.500,-115.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:21+00:00,401872952,DraftKings,total,45.500,-108.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:45+00:00,401872953,DraftKings,margin,7.000,-115.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872953,DraftKings,margin,7.000,-112.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:05+00:00,401872953,DraftKings,margin,7.000,-115.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:45+00:00,401872953,DraftKings,total,50.500,-105.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872953,DraftKings,total,50.500,-105.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-25T21:13:05+00:00,401872953,DraftKings,total,50.500,-102.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-118.000
2026-09-25T23:25:34+00:00,401872953,DraftKings,total,49.500,-118.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T00:43:54+00:00,-102.000
2026-09-26T01:07:41+00:00,401872953,DraftKings,total,50.500,-102.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:45+00:00,401872954,DraftKings,margin,6.500,-115.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872954,DraftKings,margin,6.500,-110.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872954,DraftKings,margin,6.500,-110.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:21+00:00,401872954,DraftKings,margin,6.500,-115.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-105.000
2026-09-25T23:25:34+00:00,401872954,DraftKings,margin,6.500,-120.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,100.000
2026-09-24T12:13:45+00:00,401872954,DraftKings,total,47.500,-108.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872954,DraftKings,total,47.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872954,DraftKings,total,47.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-108.000
2026-09-25T18:25:21+00:00,401872954,DraftKings,total,47.500,-115.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-105.000
2026-09-25T21:13:05+00:00,401872954,DraftKings,total,48.500,-108.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T01:15:41+00:00,401872955,DraftKings,margin,-7.000,-108.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:41+00:00,
2026-09-24T12:13:45+00:00,401872955,DraftKings,margin,-7.000,-105.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872955,DraftKings,margin,-7.500,-115.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:10+00:00,
2026-09-24T21:09:55+00:00,401872955,DraftKings,margin,-7.500,-112.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872955,DraftKings,margin,-7.500,-112.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-108.000
2026-09-25T18:25:21+00:00,401872955,DraftKings,margin,-7.500,-110.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:05+00:00,401872955,DraftKings,margin,-7.500,-105.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-115.000
2026-09-26T00:43:55+00:00,401872955,DraftKings,margin,-7.500,-102.000,-3.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:45+00:00,401872955,DraftKings,total,40.500,-102.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872955,DraftKings,total,40.500,-102.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-26T01:37:37+00:00,-118.000
2026-09-26T01:52:38+00:00,401872955,DraftKings,total,39.500,-118.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-26T01:52:37+00:00,-102.000
2026-09-26T02:09:48+00:00,401872955,DraftKings,total,40.500,-102.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T01:15:41+00:00,401872956,DraftKings,margin,3.000,102.000,3.000,-120.000,STATUS_SCHEDULED,2026-09-24T01:15:41+00:00,
2026-09-24T12:13:45+00:00,401872956,DraftKings,margin,3.000,100.000,3.000,-120.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872956,DraftKings,margin,2.500,-118.000,3.000,-120.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872956,DraftKings,margin,2.500,-118.000,3.000,-120.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-102.000
2026-09-25T18:25:21+00:00,401872956,DraftKings,margin,2.500,-110.000,3.000,-120.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:45+00:00,401872956,DraftKings,total,39.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T12:29:37+00:00,
2026-09-24T12:38:12+00:00,401872956,DraftKings,total,38.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T12:38:12+00:00,
2026-09-24T13:05:23+00:00,401872956,DraftKings,total,38.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:10+00:00,
2026-09-24T21:09:55+00:00,401872956,DraftKings,total,38.500,-108.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872956,DraftKings,total,38.500,-108.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:26+00:00,401872956,DraftKings,total,37.500,-112.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:45+00:00,401872957,DraftKings,margin,3.000,-102.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-24T13:50:25+00:00,
2026-09-24T14:09:11+00:00,401872957,DraftKings,margin,3.000,-105.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872957,DraftKings,margin,3.000,-105.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-115.000
2026-09-25T18:25:21+00:00,401872957,DraftKings,margin,3.000,-102.000,1.500,-105.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T01:15:41+00:00,401872957,DraftKings,total,45.500,-110.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:41+00:00,
2026-09-24T12:13:45+00:00,401872957,DraftKings,total,45.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872957,DraftKings,total,45.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-105.000
2026-09-25T07:30:33+00:00,401872957,DraftKings,total,46.500,-105.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-115.000
2026-09-25T18:25:21+00:00,401872957,DraftKings,total,45.500,-115.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-105.000
2026-09-25T21:13:05+00:00,401872957,DraftKings,total,46.500,-105.000,45.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:45+00:00,401872958,DraftKings,margin,8.500,-108.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872958,DraftKings,margin,8.500,-108.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:45+00:00,401872958,DraftKings,total,47.500,-115.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872958,DraftKings,total,47.500,-115.000,46.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:45+00:00,401872959,DraftKings,margin,-1.500,-112.000,1.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872959,DraftKings,margin,-1.500,-112.000,1.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:45+00:00,401872959,DraftKings,total,42.500,-110.000,43.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872959,DraftKings,total,42.500,-110.000,43.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:45+00:00,401872960,DraftKings,margin,-3.500,-110.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:26:46+00:00,
2026-09-24T13:50:25+00:00,401872960,DraftKings,margin,-3.500,-115.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872960,DraftKings,margin,-3.500,-115.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:18:39+00:00,-105.000
2026-09-26T03:28:05+00:00,401872960,DraftKings,margin,-3.500,-118.000,-2.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-24T12:13:45+00:00,401872960,DraftKings,total,52.500,-112.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872960,DraftKings,total,52.500,-112.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-108.000
2026-09-25T07:30:33+00:00,401872960,DraftKings,total,53.500,-105.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-25T21:13:05+00:00,401872960,DraftKings,total,53.500,-108.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:45+00:00,401872961,DraftKings,margin,3.000,-122.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872961,DraftKings,margin,3.000,-120.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,100.000
2026-09-25T07:30:33+00:00,401872961,DraftKings,margin,3.000,-122.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,102.000
2026-09-24T12:13:45+00:00,401872961,DraftKings,total,43.500,-110.000,42.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872961,DraftKings,total,43.500,-110.000,42.500,-110.000,STATUS_SCHEDULED,2026-09-25T23:25:33+00:00,-110.000
2026-09-26T00:43:55+00:00,401872961,DraftKings,total,43.500,-118.000,42.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-24T12:13:45+00:00,401872962,DraftKings,margin,-2.500,-108.000,-2.500,-105.000,STATUS_SCHEDULED,2026-09-24T14:20:18+00:00,
2026-09-24T18:17:58+00:00,401872962,DraftKings,margin,-2.500,-110.000,-2.500,-105.000,STATUS_SCHEDULED,2026-09-24T22:45:29+00:00,
2026-09-25T00:54:08+00:00,401872962,DraftKings,margin,-2.500,-110.000,-2.500,-105.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-110.000
